replicate,positive_headroom_ratio,oracle_capture_at_budget,oracle_primary_reduction_ratio,oracle_absrel_relative_degradation,uniform_primary_reduction_ratio,rgb_gradient_capture_at_budget,base_gradient_capture_at_budget,combined_gradient_capture_at_budget
27,0.09184661542682045,0.9420017524446769,0.08651967268817716,-0.08633349811887453,0.07656714346200727,0.6217659722439733,0.6867031483207898,0.800080679423791
28,0.10908604303891836,0.9544396049862488,0.10411603982757817,-0.10819218324855776,0.09477097719429162,0.6949557017711535,0.8291771722888405,0.8059221094225341
29,0.10418307817003328,0.9427854166930283,0.09822228676489717,-0.08601766083751998,0.09165738209093847,0.528736156983524,0.6697077259732764,0.755689788708656
30,0.11724364211309181,0.9071609975393156,0.10635885933445488,-0.11815400592608664,0.10523733249560123,0.52063961105333,0.6311252737728668,0.680976002416227
31,0.12786007243340106,0.9292824071625425,0.11881811589088798,-0.13373688056781508,0.12314959041816738,0.6572061153357102,0.743847047394439,0.8043930297380066
32,0.11915435584510664,0.981568761521688,0.11695819349679584,-0.08295021548728747,0.10109161290903969,0.5725618306159368,0.6620767285070889,0.8512153533557787
33,0.0981566420256422,0.8981648131548915,0.08816084204487248,-0.09569445834652829,0.07645442358855274,0.4729157118660467,0.6559469585239837,0.5875662392755064
34,0.11199515970311223,0.9430108463756367,0.10561265034160647,-0.0886712575656132,0.0933387221966391,0.4624968839968796,0.7218423497485416,0.7180763196158254
35,0.12141813915230254,0.9336960652024157,0.11336763877070424,-0.10800478589908975,0.10462179492028516,0.6043875133785066,0.7527179555547958,0.7465140944136639
36,0.12670414209122763,0.9277788976721745,0.11755342927989773,-0.13781200280283404,0.11707839259899722,0.7163902999313171,0.7593455202202024,0.8277476173708287
37,0.08872380062888446,0.9292875764255548,0.08244992565768015,-0.08710118770476749,0.07854917614946266,0.5550204977837846,0.8012121005273438,0.7381668302151105
38,0.095374776055688,0.9744161671978948,0.09293472373154106,-0.06726729858901072,0.07535881891678228,0.578793687965226,0.6949928722922233,0.8396383561611241
39,0.1050489654318755,0.8900104974367711,0.09349468197924168,-0.10088780989704792,0.08963957430199065,0.48124793858914916,0.6541857882386262,0.6233712250124348
40,0.09993924213227762,0.9395394379291646,0.0938968593800268,-0.08911137332778785,0.08439999157742649,0.5479110902841862,0.8225967512684128,0.7089984777007262
41,0.1257290252161131,0.958465094046729,0.1205068819781654,-0.10308773937926698,0.10882042024073536,0.5021316607178071,0.6453508208837704,0.7402834597513572
42,0.11129765867499745,0.9612430298708762,0.10698409864228917,-0.08784377958524468,0.0941146643713862,0.6162908739239301,0.7314542664391527,0.7896449781278514
43,0.1310411877437294,0.943797315209799,0.12367632117443501,-0.11607086091793226,0.11794870847982585,0.5620618506517193,0.6791900447773274,0.7887266233946406
44,0.12600924558594262,0.9287671572291893,0.11703324880745071,-0.11392780994883034,0.10595573724908663,0.5621056303142616,0.7480629880575052,0.7054530139757035
45,0.12052178600181888,0.940711015394867,0.11337617168697392,-0.11580503356317491,0.10997278868504479,0.611409111251407,0.7229572181932622,0.8084077312485304
46,0.10060686974929688,0.9230226608056297,0.09286242061132141,-0.09964701568751612,0.08965657155851095,0.6908792418113453,0.8038380974219334,0.7889427911217963
47,0.1231452649767391,0.9532445902751249,0.11738755765707333,-0.09347232799150891,0.10582101355102001,0.5282018458724022,0.7529450184407818,0.7522847633141824
48,0.11226387694184668,0.9246904253463284,0.10380933212038407,-0.10374443015070724,0.09331072779634632,0.6079499022071702,0.678501251606045,0.7548042261858326
49,0.0989068096867225,0.9451896803105566,0.0934856958283303,-0.09638965278935233,0.08077588434073205,0.6896643043275378,0.7969349156968301,0.8020123215086854
50,0.09775941339931851,0.9401124231214565,0.0919048390137655,-0.09771165709285827,0.08498848790871484,0.6515150460503379,0.7676610270378356,0.7843508829579965
